OrderID,CustomerID,OrderDate,PaymentMethod,OrderTotal
ORD3418,CUST162,2023-10-06 21:58:06,PayPal,1525.13
ORD3419,CUST124,2022-07-10 10:41:14,Credit Card,5374.64
ORD3420,CUST115,2022-02-18 08:31:17,PayPal,1896.48
ORD3421,CUST159,2022-08-21 00:43:01,Credit Card,1561.35
ORD3422,CUST160,2022-07-27 22:26:12,Credit Card,5966.03
ORD3423,CUST160,2023-10-14 07:22:26,Credit Card,5873.23
ORD3424,CUST146,2022-01-06 19:00:46,PayPal,4443.6
ORD3425,CUST191,2022-09-02 13:34:41,Credit Card,3600.39
ORD3426,CUST160,2024-09-01 02:13:25,PayPal,3206.8
ORD3427,CUST163,2023-07-01 13:59:52,PayPal,1857.19
ORD3428,CUST198,2022-01-13 01:48:11,Debit Card,4372.34
ORD3429,CUST119,2023-09-04 15:51:24,PayPal,6213.26
ORD3430,CUST142,2022-09-06 07:53:00,Debit Card,1748.33
ORD3431,CUST160,2024-01-13 22:20:31,PayPal,3292.61
ORD3432,CUST110,2022-09-23 03:38:00,PayPal,4775.63
ORD3433,CUST123,2023-07-09 18:27:16,PayPal,4130.64
ORD3434,CUST117,2023-04-12 16:12:02,PayPal,1001.9
ORD3435,CUST168,2023-07-04 14:30:20,Debit Card,4109.5
ORD3436,CUST144,2022-06-07 14:23:27,Credit Card,2975.34
ORD3437,CUST138,2024-07-13 12:41:44,PayPal,2262.15
ORD3438,CUST124,2024-01-26 11:05:53,Debit Card,1430.44
ORD3439,CUST194,2024-01-26 10:28:41,Credit Card,1446.89
ORD3440,CUST102,2024-11-21 05:54:27,PayPal,3130.78
ORD3441,CUST113,2022-03-04 17:09:01,PayPal,1709.2
ORD3442,CUST157,2022-10-23 09:21:30,Credit Card,1859.84
ORD3443,CUST122,2022-03-19 18:54:09,Credit Card,3766.34
ORD3444,CUST103,2022-11-25 14:36:26,PayPal,3294.62
ORD3445,CUST131,2023-08-08 05:54:14,PayPal,4207.73
ORD3446,CUST122,2024-01-01 12:00:42,Debit Card,7761.16
ORD3447,CUST104,2024-12-09 04:05:36,Credit Card,7587.77
ORD3448,CUST169,2023-01-26 01:27:03,Debit Card,3086.53
ORD3449,CUST199,2023-11-04 00:33:57,Debit Card,2181.07
ORD3450,CUST104,2024-09-03 06:26:13,Debit Card,1911.06
ORD3451,CUST197,2024-07-01 06:17:34,Debit Card,4797.8
ORD3452,CUST114,2022-11-24 10:02:25,Credit Card,2341.91
ORD3453,CUST115,2023-09-01 13:52:57,Credit Card,1102.07
ORD3454,CUST139,2022-09-03 01:05:58,Credit Card,8203.56
ORD3455,CUST123,2024-03-28 01:26:57,Debit Card,2953.46
ORD3456,CUST100,2024-04-05 02:22:44,Debit Card,4763.72
ORD3457,CUST112,2023-11-21 04:31:44,Credit Card,1886.56
ORD3458,CUST155,2023-06-13 19:07:35,PayPal,1693.75
ORD3459,CUST168,2024-04-03 18:13:05,Debit Card,2424.54
ORD3460,CUST146,2022-06-16 19:49:33,PayPal,4793.52
ORD3461,CUST131,2022-04-11 07:36:05,Credit Card,6418.38
ORD3462,CUST118,2023-07-07 09:29:19,Credit Card,2134.6
ORD3463,CUST142,2024-12-23 14:36:25,Debit Card,2448.37
ORD3464,CUST155,2023-11-25 06:36:04,Credit Card,1507.05
ORD3465,CUST109,2023-05-07 04:06:50,Credit Card,2738.09
ORD3466,CUST116,2024-09-16 05:38:31,PayPal,4555.51
ORD3467,CUST127,2022-06-16 14:26:47,PayPal,2654.93
ORD3468,CUST119,2024-06-22 08:02:26,Debit Card,3972.56
ORD3469,CUST112,2024-04-17 22:05:01,Credit Card,4185.01
ORD3470,CUST171,2024-05-15 17:35:12,PayPal,3631.72
ORD3471,CUST143,2023-05-25 03:30:29,Credit Card,306.75
ORD3472,CUST106,2024-02-21 11:24:52,PayPal,938.02
ORD3473,CUST194,2024-11-03 20:36:09,PayPal,3399.96
ORD3474,CUST120,2022-04-19 02:44:02,Credit Card,6277.3
ORD3475,CUST172,2023-05-22 08:57:04,Credit Card,3924.31
ORD3476,CUST146,2024-09-11 20:02:53,PayPal,3018.41
ORD3477,CUST165,2023-10-19 12:21:53,PayPal,3278.22
ORD3478,CUST125,2022-04-12 05:00:37,PayPal,4166.39
ORD3479,CUST154,2024-08-12 20:15:47,Debit Card,2655.95
ORD3480,CUST144,2022-06-01 12:57:42,Debit Card,1680.36
ORD3481,CUST195,2024-11-22 03:55:16,Debit Card,1197.57
ORD3482,CUST104,2023-08-19 18:30:58,Debit Card,1160.32
ORD3483,CUST142,2023-10-09 19:15:51,Credit Card,1777.77
ORD3484,CUST113,2022-10-26 00:33:27,Debit Card,914.68
ORD3485,CUST146,2023-07-28 13:50:17,Credit Card,1801.46
ORD3486,CUST146,2023-10-23 17:18:45,PayPal,7178.22
ORD3487,CUST180,2023-10-05 04:25:38,PayPal,2286.91
ORD3488,CUST113,2023-10-25 14:02:41,Credit Card,5397.72
ORD3489,CUST125,2023-01-24 13:13:00,Debit Card,2532.26
ORD3490,CUST115,2023-12-12 09:10:42,PayPal,1594.49
ORD3491,CUST186,2024-03-02 10:48:19,PayPal,2529.76
ORD3492,CUST144,2024-04-12 22:58:40,Credit Card,3710.18
ORD3493,CUST165,2022-10-17 13:56:57,PayPal,4942.26
ORD3494,CUST114,2024-03-19 20:07:35,Debit Card,4067.51
ORD3495,CUST112,2024-07-12 07:32:02,Credit Card,4099.86
ORD3496,CUST173,2022-06-02 22:38:28,Credit Card,6715.18
ORD3497,CUST119,2024-08-04 12:01:32,Debit Card,585.97
ORD3498,CUST173,2022-03-28 06:50:43,Credit Card,3343.98
ORD3499,CUST148,2024-11-25 16:10:01,Debit Card,1993.98
ORD3500,CUST130,2022-03-30 21:31:22,Debit Card,4238.78
ORD3501,CUST189,2024-09-21 23:52:21,Credit Card,3422.57
ORD3502,CUST173,2022-06-13 09:47:25,PayPal,3830.83
ORD3503,CUST196,2024-04-11 20:21:44,PayPal,4063.45
ORD3504,CUST137,2024-11-17 23:24:22,Credit Card,3420.91
ORD3505,CUST182,2024-04-14 20:47:26,Debit Card,2608.74
ORD3506,CUST153,2024-07-13 14:27:56,PayPal,2115.27
ORD3507,CUST130,2022-03-17 04:33:02,Debit Card,2699.69
ORD3508,CUST149,2022-07-21 19:40:10,PayPal,2440.34
ORD3509,CUST130,2022-08-30 11:08:47,PayPal,5260.56
ORD3510,CUST190,2023-02-23 14:30:15,Credit Card,5062.16
ORD3511,CUST181,2023-08-18 05:54:36,Debit Card,2847.99
ORD3512,CUST151,2023-07-30 01:45:38,PayPal,6741.32
ORD3513,CUST126,2024-11-16 23:33:53,Credit Card,5227.73
ORD3514,CUST137,2024-10-06 19:06:52,Debit Card,4312.28
ORD3515,CUST194,2022-02-14 22:00:03,PayPal,1362.24
ORD3516,CUST106,2022-04-09 02:10:32,PayPal,1954.8
ORD3517,CUST192,2022-11-10 12:32:03,PayPal,1096.24
ORD3518,CUST172,2022-05-19 09:25:27,Debit Card,3029.65
ORD3519,CUST122,2023-12-15 03:15:02,Credit Card,2473.41
ORD3520,CUST121,2023-11-06 21:50:16,Credit Card,1891.38
ORD3521,CUST143,2024-05-23 00:03:02,Credit Card,4232.02
ORD3522,CUST135,2022-09-21 21:26:54,PayPal,2600.49
ORD3523,CUST174,2023-01-18 11:38:49,Credit Card,2415.01
ORD3524,CUST107,2024-10-22 18:27:51,Credit Card,2152.16
ORD3525,CUST111,2023-09-13 11:51:17,Credit Card,1672.79
ORD3526,CUST145,2023-05-13 13:31:52,Debit Card,4384.26
ORD3527,CUST105,2022-06-27 14:05:46,Credit Card,6837.57
ORD3528,CUST197,2024-07-23 14:22:46,PayPal,707.68
ORD3529,CUST196,2024-01-06 05:51:17,Credit Card,4268.21
ORD3530,CUST199,2023-09-26 07:00:52,Debit Card,688.1
ORD3531,CUST181,2023-05-06 15:18:14,PayPal,2704.37
ORD3532,CUST167,2024-04-25 18:22:08,Debit Card,1079.97
ORD3533,CUST172,2022-01-15 04:23:51,Credit Card,2314.54
ORD3534,CUST121,2022-04-23 08:13:18,PayPal,3175.71
ORD3535,CUST143,2022-08-28 02:33:43,Debit Card,4657.24
ORD3536,CUST108,2023-10-11 17:47:53,PayPal,2821.83
ORD3537,CUST176,2024-09-04 22:28:44,Credit Card,2559.16
ORD3538,CUST141,2023-10-29 03:58:57,PayPal,5283.84
ORD3539,CUST174,2022-07-13 20:37:04,Debit Card,3427.15
ORD3540,CUST152,2023-02-13 12:33:31,Debit Card,4276.12
ORD3541,CUST199,2024-04-11 19:52:41,Credit Card,3905.24
ORD3542,CUST124,2022-03-09 14:50:08,PayPal,3769.84
ORD3543,CUST157,2022-09-28 07:31:37,Debit Card,1886.13
ORD3544,CUST173,2023-07-06 18:35:07,Credit Card,3501.17
ORD3545,CUST132,2022-10-17 23:01:11,Debit Card,378.16
ORD3546,CUST173,2024-10-23 02:33:59,PayPal,2728.62
ORD3547,CUST109,2022-05-14 00:50:03,Credit Card,3373.45
ORD3548,CUST190,2022-07-12 19:00:57,PayPal,6222.06
ORD3549,CUST199,2024-08-19 06:55:58,PayPal,6494.11
ORD3550,CUST145,2023-05-22 13:42:39,PayPal,2273.52
ORD3551,CUST108,2023-12-29 09:26:53,PayPal,4152.72
ORD3552,CUST122,2024-01-24 06:53:25,Credit Card,6124.37
ORD3553,CUST115,2024-10-19 13:55:52,PayPal,10701.62
ORD3554,CUST107,2023-03-24 13:26:14,Debit Card,2725.71
ORD3555,CUST144,2023-08-27 08:20:14,Debit Card,3255.95
ORD3556,CUST112,2022-08-18 04:21:33,PayPal,2378.37
ORD3557,CUST187,2024-02-28 11:56:58,Debit Card,420.52
ORD3558,CUST108,2022-12-23 08:43:32,Debit Card,814.3
ORD3559,CUST129,2024-10-26 05:41:20,Credit Card,5363.01
ORD3560,CUST101,2022-01-19 15:20:06,PayPal,3911.53
ORD3561,CUST159,2022-08-02 15:47:53,Credit Card,5018.48
ORD3562,CUST163,2022-12-20 22:07:27,PayPal,2311.32
ORD3563,CUST176,2023-08-26 17:17:54,Debit Card,4685.18
ORD3564,CUST188,2022-01-05 22:19:41,Credit Card,2701.53
ORD3565,CUST162,2023-01-12 02:05:15,PayPal,1828.55
ORD3566,CUST192,2023-03-17 05:40:09,Credit Card,3001.45
ORD3567,CUST158,2023-03-11 16:21:29,Debit Card,3653.81
ORD3568,CUST114,2022-04-19 21:09:30,PayPal,1120.1
ORD3569,CUST172,2022-04-12 19:39:42,Credit Card,4993.04
ORD3570,CUST177,2023-06-07 15:59:14,Credit Card,2548.99
ORD3571,CUST137,2023-08-01 06:10:47,PayPal,5950.42
ORD3572,CUST130,2022-06-27 12:28:49,Debit Card,2674.2
ORD3573,CUST107,2024-09-05 23:23:46,Debit Card,2301.92
ORD3574,CUST151,2024-05-07 09:38:38,Debit Card,678.9
ORD3575,CUST175,2022-01-28 08:59:41,Debit Card,3873.12
ORD3576,CUST136,2024-12-11 19:57:24,Debit Card,930.38
ORD3577,CUST142,2022-02-07 10:59:04,PayPal,3320.47
ORD3578,CUST176,2023-10-26 03:03:53,PayPal,2096.29
ORD3579,CUST161,2022-01-06 05:39:31,Credit Card,2860.77
ORD3580,CUST191,2023-12-11 19:48:32,Credit Card,5273.15
ORD3581,CUST185,2023-04-05 16:34:17,Credit Card,2641.59
ORD3582,CUST125,2024-07-18 05:45:04,Debit Card,3989.86
ORD3583,CUST169,2022-01-07 06:12:11,Debit Card,1464.63
ORD3584,CUST178,2022-12-16 03:07:51,Credit Card,664.49
ORD3585,CUST167,2023-10-21 12:35:48,Debit Card,2411.83
ORD3586,CUST155,2024-11-13 19:40:16,PayPal,7576.85
ORD3587,CUST197,2024-04-27 08:48:14,Debit Card,3263.09
ORD3588,CUST159,2023-09-07 17:27:02,Credit Card,1161.82
ORD3589,CUST132,2024-06-02 03:50:04,PayPal,4666.81
ORD3590,CUST178,2024-11-29 01:56:17,PayPal,4579.48
ORD3591,CUST144,2022-05-01 16:24:38,PayPal,1318.22
ORD3592,CUST129,2024-10-10 21:15:55,Debit Card,3813.21
ORD3593,CUST110,2022-12-21 20:00:41,Credit Card,506.84
ORD3594,CUST198,2022-10-24 03:03:36,Debit Card,4590.43
ORD3595,CUST117,2024-06-20 23:13:05,Debit Card,3625.34
ORD3596,CUST134,2022-01-21 01:02:29,Debit Card,3594.07
ORD3597,CUST140,2023-06-01 09:37:28,Credit Card,4388.38
ORD3598,CUST134,2022-09-23 23:34:17,Credit Card,3757.11
ORD3599,CUST173,2023-10-23 21:21:30,Credit Card,141.64
ORD3600,CUST127,2023-01-07 11:42:07,PayPal,2129.84
ORD3601,CUST192,2023-01-22 06:21:50,PayPal,3984.1
ORD3602,CUST177,2022-08-31 14:45:51,Debit Card,3382.16
ORD3603,CUST101,2023-06-02 13:43:32,Credit Card,680.86
ORD3604,CUST108,2022-08-10 04:56:48,Credit Card,1539.36
ORD3605,CUST162,2022-03-23 19:22:13,PayPal,8392.73
ORD3606,CUST182,2024-03-29 07:23:57,PayPal,4199.55
ORD3607,CUST129,2022-05-16 02:46:41,PayPal,3789.59
ORD3608,CUST150,2022-05-28 08:09:17,Debit Card,4798.01
ORD3609,CUST166,2024-09-16 19:34:58,Debit Card,1450.43
ORD3610,CUST123,2023-04-28 01:57:33,Debit Card,5030.34
ORD3611,CUST172,2023-11-05 05:04:56,PayPal,5062.05
ORD3612,CUST156,2022-04-06 13:00:48,Debit Card,6591.99
ORD3613,CUST134,2023-05-16 15:03:13,Debit Card,2212.3
ORD3614,CUST184,2023-10-16 21:16:20,PayPal,3645.68
ORD3615,CUST115,2024-11-04 13:47:52,Debit Card,3721.64
ORD3616,CUST118,2023-10-23 03:24:28,Credit Card,662.24
ORD3617,CUST150,2023-01-05 05:25:10,PayPal,4562.46
ORD3618,CUST156,2023-01-21 23:13:26,PayPal,1469.53
ORD3619,CUST174,2024-04-09 15:33:03,Credit Card,2072.79
ORD3620,CUST196,2023-08-17 11:02:11,PayPal,1826.16
ORD3621,CUST177,2022-05-09 17:09:48,Debit Card,6039.03
ORD3622,CUST159,2024-10-25 12:08:00,Debit Card,1307.68
ORD3623,CUST180,2022-03-06 18:56:38,PayPal,2303.09
ORD3624,CUST193,2022-01-10 10:39:41,Debit Card,3111.69
ORD3625,CUST181,2022-07-01 22:42:18,Debit Card,5442.3
ORD3626,CUST173,2022-12-20 23:57:36,Debit Card,4492.31
ORD3627,CUST165,2023-01-03 22:52:40,PayPal,1425.91
ORD3628,CUST123,2022-10-06 10:25:54,Credit Card,2453.18
ORD3629,CUST197,2024-03-05 23:55:27,PayPal,3296.35
ORD3630,CUST182,2023-09-10 05:14:16,Credit Card,4251.02
ORD3631,CUST106,2022-08-28 18:05:41,PayPal,2197.14
ORD3632,CUST193,2024-12-23 17:51:45,PayPal,4684.02
ORD3633,CUST180,2022-11-05 15:03:15,PayPal,1185.35
ORD3634,CUST149,2022-02-19 16:49:05,Debit Card,2023.6
ORD3635,CUST126,2024-06-24 22:27:47,Credit Card,2404.76
ORD3636,CUST180,2022-09-29 09:22:20,Debit Card,3384.8
ORD3637,CUST139,2023-11-30 13:58:59,PayPal,5080.96
ORD3638,CUST123,2023-04-22 07:03:22,Credit Card,897.68
ORD3639,CUST128,2022-07-22 08:52:45,Credit Card,1161.45
ORD3640,CUST128,2022-10-22 01:33:36,PayPal,1091.27
ORD3641,CUST158,2024-03-09 09:45:30,Debit Card,2070.42
ORD3642,CUST169,2024-10-13 14:32:22,Credit Card,6617.87
ORD3643,CUST101,2024-06-16 17:07:50,Credit Card,3324.43
ORD3644,CUST151,2022-03-26 23:45:14,Debit Card,5347.43
ORD3645,CUST102,2024-09-11 17:08:07,PayPal,2038.27
ORD3646,CUST197,2022-10-22 01:30:10,PayPal,4242.6
ORD3647,CUST129,2023-07-07 03:54:59,Credit Card,1680.03
ORD3648,CUST167,2024-04-19 10:21:50,Credit Card,1930.42
ORD3649,CUST170,2023-02-04 19:41:48,Credit Card,2419.66
ORD3650,CUST175,2022-12-13 12:12:07,Credit Card,1586.99
ORD3651,CUST187,2022-02-08 18:28:56,PayPal,5167.53
ORD3652,CUST143,2024-06-11 14:04:47,PayPal,1927.43
ORD3653,CUST170,2024-04-01 15:31:14,PayPal,474.47
ORD3654,CUST120,2023-02-23 17:10:26,Debit Card,1682.43
ORD3655,CUST147,2022-11-22 23:19:11,PayPal,1143.62
ORD3656,CUST187,2023-12-01 15:34:20,PayPal,446.58
ORD3657,CUST164,2022-07-01 08:30:03,PayPal,1146.83
ORD3658,CUST186,2023-11-21 03:17:43,PayPal,3481.95
ORD3659,CUST143,2023-01-25 16:34:06,PayPal,1039.51
ORD3660,CUST176,2022-10-06 08:34:15,Credit Card,1848.46
ORD3661,CUST123,2024-04-21 21:33:55,PayPal,2767.45
ORD3662,CUST156,2023-10-20 01:01:29,PayPal,5275.77
ORD3663,CUST168,2022-08-26 21:44:20,PayPal,5308.36
ORD3664,CUST161,2022-09-10 08:16:51,Credit Card,702.02
ORD3665,CUST125,2023-01-07 08:14:34,Credit Card,3225.8
ORD3666,CUST157,2023-12-31 13:48:08,Debit Card,3881.92
ORD3667,CUST148,2024-06-22 16:10:22,Credit Card,5426.71
ORD3668,CUST103,2023-01-08 08:59:16,Debit Card,1887.69
ORD3669,CUST171,2022-08-02 03:24:42,Credit Card,3071.27
ORD3670,CUST194,2022-05-06 06:09:46,PayPal,2228.63
ORD3671,CUST197,2023-10-22 20:47:43,Debit Card,4476.22
ORD3672,CUST159,2023-06-17 03:08:14,PayPal,8441.24
ORD3673,CUST153,2022-05-17 20:33:11,Credit Card,5837.31
ORD3674,CUST193,2022-09-09 14:40:07,Debit Card,2705.01
ORD3675,CUST142,2023-09-06 01:40:40,PayPal,1635.62
ORD3676,CUST160,2023-06-06 05:41:26,PayPal,6224.83
ORD3677,CUST147,2024-12-25 16:20:31,Credit Card,5130.48
ORD3678,CUST153,2022-07-17 05:44:56,Debit Card,4564.86
ORD3679,CUST157,2024-04-09 07:28:57,Credit Card,2345.3
ORD3680,CUST160,2022-11-07 22:25:00,Debit Card,4339.43
ORD3681,CUST163,2023-10-07 16:43:05,PayPal,1773.15
ORD3682,CUST122,2024-03-19 02:33:05,Debit Card,2437.5
ORD3683,CUST101,2024-06-21 06:34:14,Credit Card,2038.22
ORD3684,CUST120,2022-10-01 23:55:14,Credit Card,1117.91
ORD3685,CUST119,2022-05-11 04:17:47,PayPal,5218.64
ORD3686,CUST147,2022-04-09 18:14:45,Debit Card,3836.82
ORD3687,CUST115,2022-09-17 00:37:35,PayPal,993.59
ORD3688,CUST113,2022-02-03 06:52:49,PayPal,2785.53
ORD3689,CUST166,2024-04-13 06:30:13,Debit Card,5759.61
ORD3690,CUST130,2024-05-06 00:06:36,Debit Card,3394.09
ORD3691,CUST197,2022-12-27 06:37:50,Debit Card,847.18
ORD3692,CUST195,2024-07-16 21:32:00,PayPal,1717.55
ORD3693,CUST198,2024-08-04 09:56:39,PayPal,4402.78
ORD3694,CUST138,2024-07-13 18:35:26,Debit Card,1692.16
ORD3695,CUST159,2023-02-07 06:25:48,Debit Card,4595.54
ORD3696,CUST139,2024-10-30 00:05:47,Debit Card,6780.55
ORD3697,CUST191,2023-09-04 18:41:32,Debit Card,5461.7
ORD3698,CUST115,2023-02-14 13:36:41,Credit Card,3455.04
ORD3699,CUST131,2022-04-30 14:38:36,Debit Card,4373.7
ORD3700,CUST106,2022-04-21 09:11:37,PayPal,6284.26
ORD3701,CUST170,2022-12-04 09:16:22,Credit Card,4658.81
ORD3702,CUST161,2024-06-14 00:52:25,PayPal,5290.05
ORD3703,CUST169,2023-11-21 03:47:57,PayPal,2960.67
ORD3704,CUST138,2024-03-12 04:20:32,PayPal,4955.7
ORD3705,CUST150,2022-01-04 06:38:03,PayPal,5232.64
ORD3706,CUST116,2024-09-23 04:27:45,PayPal,4149.06
ORD3707,CUST187,2024-06-16 14:34:37,Credit Card,4864.85
ORD3708,CUST136,2022-01-30 11:02:01,Debit Card,3374.83
ORD3709,CUST136,2022-08-02 13:18:23,Debit Card,2634.02
ORD3710,CUST101,2022-04-29 07:13:53,Credit Card,3419.62
ORD3711,CUST147,2023-09-10 14:05:51,PayPal,5253.27
ORD3712,CUST156,2024-07-17 16:38:47,PayPal,4035.57
ORD3713,CUST160,2024-04-06 00:16:34,Debit Card,2683.15
ORD3714,CUST168,2023-08-01 19:24:16,Credit Card,2124.54
ORD3715,CUST195,2024-03-07 21:30:39,PayPal,2863.07
ORD3716,CUST194,2023-08-01 07:24:53,PayPal,1959.34
ORD3717,CUST193,2022-08-27 22:45:11,PayPal,4748.13
ORD3718,CUST115,2023-07-13 22:04:50,Debit Card,2537.27
ORD3719,CUST144,2024-03-03 07:29:09,PayPal,5043.03
ORD3720,CUST157,2024-05-13 01:42:20,PayPal,2602.81
ORD3721,CUST132,2022-04-20 22:53:24,PayPal,2125.28
ORD3722,CUST196,2024-06-09 21:29:01,PayPal,1170.79
ORD3723,CUST168,2022-05-10 05:57:20,PayPal,4514.33
ORD3724,CUST127,2024-05-18 23:58:47,Credit Card,1921.03
ORD3725,CUST137,2023-06-05 19:17:59,PayPal,1220.12
ORD3726,CUST170,2023-10-27 20:18:08,PayPal,4838.43
ORD3727,CUST165,2023-10-07 08:03:35,Debit Card,3614.05
ORD3728,CUST132,2023-10-25 05:16:24,Credit Card,809.9
ORD3729,CUST143,2022-06-08 07:31:04,Credit Card,3949.58
ORD3730,CUST130,2023-08-08 16:16:39,Credit Card,5553.61
ORD3731,CUST109,2023-12-25 13:49:30,Debit Card,7778.45
ORD3732,CUST122,2022-11-04 11:05:00,Credit Card,2715.15
ORD3733,CUST192,2022-06-07 11:55:44,Credit Card,1664.69
ORD3734,CUST108,2024-09-01 12:30:15,PayPal,2393.92
ORD3735,CUST109,2022-11-19 21:02:46,Debit Card,6493.39
ORD3736,CUST114,2023-09-01 19:36:37,Debit Card,1241.87
ORD3737,CUST183,2023-08-23 17:12:29,Debit Card,2465.04
ORD3738,CUST168,2023-09-24 08:13:21,PayPal,1000.28
ORD3739,CUST187,2023-05-07 02:51:09,Debit Card,5094.19
ORD3740,CUST198,2023-04-21 11:11:16,Credit Card,1675.27
ORD3741,CUST111,2022-01-07 00:28:15,Debit Card,5488.3
ORD3742,CUST109,2022-09-25 23:34:59,Debit Card,640.53
ORD3743,CUST115,2022-12-31 15:58:59,PayPal,5008.57
ORD3744,CUST199,2023-12-28 07:53:14,PayPal,1143.11
ORD3745,CUST139,2023-09-03 02:54:49,Debit Card,1444.05
ORD3746,CUST109,2023-05-22 16:08:48,PayPal,2446.6
ORD3747,CUST118,2024-06-21 00:45:15,PayPal,1732.6
ORD3748,CUST180,2022-03-17 07:13:52,PayPal,2350.61
ORD3749,CUST199,2023-05-24 18:09:06,Credit Card,2252.11
ORD3750,CUST177,2023-05-18 15:21:27,Debit Card,4182.33
ORD3751,CUST190,2022-11-26 06:47:05,Debit Card,6039.21
ORD3752,CUST111,2022-07-16 20:53:56,Debit Card,5933.39
ORD3753,CUST188,2024-03-01 01:09:48,Debit Card,7170.92
ORD3754,CUST113,2022-08-31 22:49:54,Credit Card,6934.4
ORD3755,CUST121,2023-01-30 10:08:30,Credit Card,1738.6
ORD3756,CUST138,2023-09-12 08:53:58,PayPal,2953.1
ORD3757,CUST137,2023-12-22 09:44:26,Debit Card,4322.57
ORD3758,CUST102,2023-05-13 08:20:09,Debit Card,2901.62
ORD3759,CUST134,2024-10-05 12:17:03,Debit Card,3024.27
ORD3760,CUST153,2022-01-11 18:53:04,Credit Card,633.49
ORD3761,CUST173,2022-06-29 04:44:04,Debit Card,971.21
ORD3762,CUST151,2022-07-16 10:45:25,Debit Card,4529.7
ORD3763,CUST177,2022-07-23 11:14:15,PayPal,3632.72
ORD3764,CUST187,2022-12-14 13:38:19,Credit Card,2425.16
ORD3765,CUST109,2022-04-29 11:06:44,Credit Card,1532.15
ORD3766,CUST178,2022-04-26 03:48:19,PayPal,6250.06
ORD3767,CUST128,2023-07-22 05:58:19,Debit Card,1268.34
ORD3768,CUST116,2023-05-15 10:38:39,Credit Card,3415.43
ORD3769,CUST149,2022-07-16 09:22:58,Credit Card,5903.17
ORD3770,CUST146,2024-08-19 08:00:55,Debit Card,3025.79
ORD3771,CUST152,2022-03-13 20:07:11,Credit Card,2934.67
ORD3772,CUST153,2023-08-02 21:24:18,Credit Card,3843.42
ORD3773,CUST194,2023-12-10 00:07:52,Credit Card,7744.12
ORD3774,CUST178,2023-12-12 16:54:20,Credit Card,1563.56
ORD3775,CUST134,2022-01-13 00:36:49,Credit Card,2487.81
ORD3776,CUST131,2023-03-09 02:34:56,PayPal,2957.44
ORD3777,CUST103,2024-05-01 00:28:03,PayPal,611.28
ORD3778,CUST101,2023-04-07 15:53:09,PayPal,6445.19
ORD3779,CUST101,2024-08-04 02:30:27,PayPal,5120.16
ORD3780,CUST169,2023-09-22 13:26:10,Credit Card,2898.21
ORD3781,CUST198,2023-07-05 19:09:59,Credit Card,5512.12
ORD3782,CUST177,2024-09-30 02:03:34,Debit Card,5011.19
ORD3783,CUST120,2022-05-10 20:39:14,Credit Card,2818.35
ORD3784,CUST131,2022-07-16 11:00:35,Credit Card,5307.72
ORD3785,CUST104,2022-12-02 13:16:23,Debit Card,3934.06
ORD3786,CUST134,2022-07-24 06:50:54,Credit Card,3226.25
ORD3787,CUST154,2024-09-25 00:06:51,Debit Card,4726.01
ORD3788,CUST149,2023-11-15 17:49:03,Debit Card,798.48
ORD3789,CUST187,2022-01-28 14:45:54,Credit Card,5671.06
ORD3790,CUST186,2022-01-06 10:53:57,Debit Card,3914.45
ORD3791,CUST130,2023-04-01 08:31:26,PayPal,3128.85
ORD3792,CUST172,2023-08-14 18:07:55,Credit Card,1783.89
ORD3793,CUST153,2022-12-27 23:39:46,Debit Card,7784.73
ORD3794,CUST109,2022-08-24 04:17:57,Credit Card,2479.81
ORD3795,CUST118,2024-08-23 05:31:37,Debit Card,4888.74
ORD3796,CUST148,2022-11-06 22:10:46,Credit Card,2593.86
ORD3797,CUST168,2022-01-05 04:31:00,Credit Card,7455.6
ORD3798,CUST121,2024-04-27 20:34:29,Debit Card,5619.09
ORD3799,CUST126,2022-08-14 09:08:36,PayPal,4029.33
ORD3800,CUST116,2022-12-23 11:48:49,Debit Card,7109.6
ORD3801,CUST188,2024-07-19 03:39:18,PayPal,4804.49
ORD3802,CUST126,2024-08-28 08:46:21,Debit Card,6507.94
ORD3803,CUST188,2024-03-24 23:37:04,Debit Card,6096.13
ORD3804,CUST150,2023-09-11 17:33:03,Credit Card,2632.11
ORD3805,CUST102,2022-05-04 13:29:44,PayPal,4969.79
ORD3806,CUST134,2023-02-26 01:12:22,Credit Card,6470.38
ORD3807,CUST123,2022-02-20 08:14:51,PayPal,2157.16
ORD3808,CUST152,2022-04-22 03:05:37,PayPal,4674.4
ORD3809,CUST104,2022-04-30 05:19:34,Debit Card,3456.29
ORD3810,CUST182,2022-12-30 17:55:37,Credit Card,1236.8
ORD3811,CUST163,2023-01-24 08:19:18,Debit Card,2668.89
ORD3812,CUST102,2022-11-16 14:26:52,Credit Card,4275.94
ORD3813,CUST177,2023-09-18 12:52:32,PayPal,2243.69
ORD3814,CUST175,2024-02-04 23:50:18,Credit Card,3869.87
ORD3815,CUST102,2024-08-29 23:57:45,PayPal,2980.25
ORD3816,CUST133,2024-11-03 21:35:35,PayPal,1581.43
ORD3817,CUST121,2024-11-17 11:00:48,Debit Card,4020.13
ORD3818,CUST154,2022-06-02 18:17:42,PayPal,4965.43
ORD3819,CUST185,2024-01-03 21:40:35,Credit Card,4639.12
ORD3820,CUST157,2023-03-18 01:54:29,Credit Card,3223.58
ORD3821,CUST163,2022-07-16 11:28:10,Debit Card,4436.49
